1,100000,39321,
2,100000,0,
3,100000,39321,
4,100000,0, 
1,200000,39321,
2,200000,0,
3,200000,34952,
4,200000,4369,
1,300000,39321,
2,300000,0,
3,300000,30583,
4,300000,8738,
1,400000,39321,
2,400000,0,
3,400000,26214,
4,400000,13107,
1,500000,39321,
2,500000,0,
3,500000,21845,
4,500000,17476,
1,600000,39321,
2,600000,0,
3,600000,17476,
4,600000,21845,
1,700000,39321,
2,700000,0,
3,700000,13107,
4,700000,26214,
1,800000,39321,
2,800000,0,
3,800000,8738,
4,800000,30583,
1,900000,39321,
2,900000,0,
3,900000,4369,
4,900000,34952,
1,1000000,39321,
2,1000000,0,
3,1000000,0,
4,1000000,39321,
1,1100000,34952,
2,1100000,4369,
3,1100000,0,
4,1100000,39321,
1,1200000,34952,
2,1200000,4369,
3,1200000,4369,
4,1200000,34952,
1,1300000,34952,
2,1300000,4369,
3,1300000,8738,
4,1300000,30583,
1,1400000,34952,
2,1400000,4369,
3,1400000,13107,
4,1400000,26214,
1,1500000,34952,
2,1500000,4369,
3,1500000,17476,
4,1500000,21845,
1,1600000,34952,
2,1600000,4369,
3,1600000,21845,
4,1600000,17476,
1,1700000,34952,
2,1700000,4369,
3,1700000,26214,
4,1700000,13107,
1,1800000,34952,
2,1800000,4369,
3,1800000,30583,
4,1800000,8738,
1,1900000,34952,
2,1900000,4369,
3,1900000,34952,
4,1900000,4369,
1,2000000,34952,
2,2000000,4369,
3,2000000,39321,
4,2000000,0,
1,2100000,30583,
2,2100000,8738,
3,2100000,39321,
4,2100000,0,
1,2200000,30583,
2,2200000,8738,
3,2200000,34952,
4,2200000,4369,
1,2300000,30583,
2,2300000,8738,
3,2300000,30583,
4,2300000,8738,
1,2400000,30583,
2,2400000,8738,
3,2400000,26214,
4,2400000,13107,
1,2500000,30583,
2,2500000,8738,
3,2500000,21845,
4,2500000,17476,
1,2600000,30583,
2,2600000,8738,
3,2600000,17476,
4,2600000,21845,
1,2700000,30583,
2,2700000,8738,
3,2700000,13107,
4,2700000,26214,
1,2800000,30583,
2,2800000,8738,
3,2800000,8738,
4,2800000,30583,
1,2900000,30583,
2,2900000,8738,
3,2900000,4369,
4,2900000,34952,
1,3000000,30583,
2,3000000,8738,
3,3000000,0,
4,3000000,39321,
1,3100000,26214,
2,3100000,13107,
3,3100000,0,
4,3100000,39321,
1,3200000,26214,
2,3200000,13107,
3,3200000,4369,
4,3200000,34952,
1,3300000,26214,
2,3300000,13107,
3,3300000,8738,
4,3300000,30583,
1,3400000,26214,
2,3400000,13107,
3,3400000,13107,
4,3400000,26214,
1,3500000,26214,
2,3500000,13107,
3,3500000,17476,
4,3500000,21845,
1,3600000,26214,
2,3600000,13107,
3,3600000,21845,
4,3600000,17476,
1,3700000,26214,
2,3700000,13107,
3,3700000,26214,
4,3700000,13107,
1,3800000,26214,
2,3800000,13107,
3,3800000,30583,
4,3800000,8738,
1,3900000,26214,
2,3900000,13107,
3,3900000,34952,
4,3900000,4369,
1,4000000,26214,
2,4000000,13107,
3,4000000,39321,
4,4000000,0,
1,4100000,21845,
2,4100000,17476,
3,4100000,39321,
4,4100000,0,
1,4200000,21845,
2,4200000,17476,
3,4200000,34952,
4,4200000,4369,
1,4300000,21845,
2,4300000,17476,
3,4300000,30583,
4,4300000,8738,
1,4400000,21845,
2,4400000,17476,
3,4400000,26214,
4,4400000,13107,
1,4500000,21845,
2,4500000,17476,
3,4500000,21845,
4,4500000,17476,
1,4600000,21845,
2,4600000,17476,
3,4600000,17476,
4,4600000,21845,
1,4700000,21845,
2,4700000,17476,
3,4700000,13107,
4,4700000,26214,
1,4800000,21845,
2,4800000,17476,
3,4800000,8738,
4,4800000,30583,
1,4900000,21845,
2,4900000,17476,
3,4900000,4369,
4,4900000,34952,
1,5000000,21845,
2,5000000,17476,
3,5000000,0,
4,5000000,39321,
1,5100000,17476,
2,5100000,21845,
3,5100000,0,
4,5100000,39321,
1,5200000,17476,
2,5200000,21845,
3,5200000,4369,
4,5200000,34952,
1,5300000,17476,
2,5300000,21845,
3,5300000,8738,
4,5300000,30583,
1,5400000,17476,
2,5400000,21845,
3,5400000,13107,
4,5400000,26214,
1,5500000,17476,
2,5500000,21845,
3,5500000,17476,
4,5500000,21845,
1,5600000,17476,
2,5600000,21845,
3,5600000,21845,
4,5600000,17476,
1,5700000,17476,
2,5700000,21845,
3,5700000,26214,
4,5700000,13107,
1,5800000,17476,
2,5800000,21845,
3,5800000,30583,
4,5800000,8738,
1,5900000,17476,
2,5900000,21845,
3,5900000,34952,
4,5900000,4369,
1,6000000,17476,
2,6000000,21845,
3,6000000,39321,
4,6000000,0,
1,6100000,13107,
2,6100000,26214,
3,6100000,39321,
4,6100000,0,
1,6200000,13107,
2,6200000,26214,
3,6200000,34952,
4,6200000,4369,
1,6300000,13107,
2,6300000,26214,
3,6300000,30583,
4,6300000,8738,
1,6400000,13107,
2,6400000,26214,
3,6400000,26214,
4,6400000,13107,
1,6500000,13107,
2,6500000,26214,
3,6500000,21845,
4,6500000,17476,
1,6600000,13107,
2,6600000,26214,
3,6600000,17476,
4,6600000,21845,
1,6700000,13107,
2,6700000,26214,
3,6700000,13107,
4,6700000,26214,
1,6800000,13107,
2,6800000,26214,
3,6800000,8738,
4,6800000,30583,
1,6900000,13107,
2,6900000,26214,
3,6900000,4369,
4,6900000,34952,
1,7000000,13107,
2,7000000,26214,
3,7000000,0,
4,7000000,39321,
1,7100000,8738,
2,7100000,30583,
3,7100000,0,
4,7100000,39321,
1,7200000,8738,
2,7200000,30583,
3,7200000,4369,
4,7200000,34952,
1,7300000,8738,
2,7300000,30583,
3,7300000,8738,
4,7300000,30583,
1,7400000,8738,
2,7400000,30583,
3,7400000,13107,
4,7400000,26214,
1,7500000,8738,
2,7500000,30583,
3,7500000,17476,
4,7500000,21845,
1,7600000,8738,
2,7600000,30583,
3,7600000,21845,
4,7600000,17476,
1,7700000,8738,
2,7700000,30583,
3,7700000,26214,
4,7700000,13107,
1,7800000,8738,
2,7800000,30583,
3,7800000,30583,
4,7800000,8738,
1,7900000,8738,
2,7900000,30583,
3,7900000,34952,
4,7900000,4369,
1,8000000,8738,
2,8000000,30583,
3,8000000,39321,
4,8000000,0,
1,8100000,4369,
2,8100000,34952,
3,8100000,39321,
4,8100000,0,
1,8200000,4369,
2,8200000,34952,
3,8200000,34952,
4,8200000,4369,
1,8300000,4369,
2,8300000,34952,
3,8300000,30583,
4,8300000,8738,
1,8400000,4369,
2,8400000,34952,
3,8400000,26214,
4,8400000,13107,
1,8500000,4369,
2,8500000,34952,
3,8500000,21845,
4,8500000,17476,
1,8600000,4369,
2,8600000,34952,
3,8600000,17476,
4,8600000,21845,
1,8700000,4369,
2,8700000,34952,
3,8700000,13107,
4,8700000,26214,
1,8800000,4369,
2,8800000,34952,
3,8800000,8738,
4,8800000,30583,
1,8900000,4369,
2,8900000,34952,
3,8900000,4369,
4,8900000,34952,
1,9000000,4369,
2,9000000,34952,
3,9000000,0,
4,9000000,39321,
1,9100000,0,
2,9100000,39321,
3,9100000,0,
4,9100000,39321,
1,9200000,0,
2,9200000,39321,
3,9200000,4369,
4,9200000,34952,
1,9300000,0,
2,9300000,39321,
3,9300000,8738,
4,9300000,30583,
1,9400000,0,
2,9400000,39321,
3,9400000,13107,
4,9400000,26214,
1,9500000,0,
2,9500000,39321,
3,9500000,17476,
4,9500000,21845,
1,9600000,0,
2,9600000,39321,
3,9600000,21845,
4,9600000,17476,
1,9700000,0,
2,9700000,39321,
3,9700000,26214,
4,9700000,13107,
1,9800000,0,
2,9800000,39321,
3,9800000,30583,
4,9800000,8738,
1,9900000,0,
2,9900000,39321,
3,9900000,34952,
4,9900000,4369,
1,10000000,0,
2,10000000,39321,
3,10000000,39321,
4,10000000,0,
